Episode;AvgDrag;AvgLift;AvgRecircArea;EnvNum;EpiReward
1;-1.0469931364059448;-0.27144306898117065;1.1424121856689453;0;0
1;-0.9401529431343079;-0.44391295313835144;2.024275779724121;3;0
1;-1.0138740539550781;-0.4354511797428131;1.0020242929458618;16;0
1;-1.0968087911605835;-0.11261361092329025;1.6324888467788696;4;0
1;-0.9955040216445923;-0.32357996702194214;1.9519709348678589;8;0
1;-1.027218222618103;-0.35654956102371216;1.0591248273849487;15;0
1;-1.0777937173843384;-0.16938920319080353;1.2754563093185425;13;0
1;-1.0736002922058105;-0.6898879408836365;0.6050769090652466;34;0
1;-0.9822534322738647;-0.3517318367958069;1.9870524406433105;7;0
1;-1.1332452297210693;-0.6132020950317383;0.5134561061859131;37;0
1;-1.0046676397323608;-0.5595255494117737;0.8890241384506226;38;0
1;-1.1052987575531006;-0.0945279598236084;1.586102843284607;10;0
1;-1.1100387573242188;-0.08431790769100189;1.4858676195144653;33;0
1;-1.0726706981658936;-0.18469107151031494;1.2359260320663452;18;0
1;-1.092053771018982;-0.12949307262897491;1.3439946174621582;9;0
1;-1.095165491104126;-0.12127237766981125;1.3532428741455078;21;0
1;-1.0484200716018677;-0.26607418060302734;1.1507705450057983;30;0
1;-1.0251566171646118;-0.6817368268966675;0.7236658334732056;17;0
1;-1.004982590675354;-0.5793008804321289;0.8659388422966003;35;0
1;-1.0284702777862549;-0.25459226965904236;1.8633877038955688;14;0
1;-1.108619213104248;-0.08734669536352158;1.5643024444580078;12;0
1;-1.0480494499206543;-0.6993191838264465;0.6674994826316833;39;0
1;-1.0943591594696045;-0.12338637560606003;1.3532428741455078;36;0
1;-1.0794281959533691;-0.14902345836162567;1.741487979888916;31;0
1;-1.0114250183105469;-0.2901116609573364;1.9465357065200806;43;0
1;-0.9303950071334839;-0.46611255407333374;2.00779390335083;28;0
1;-1.102198839187622;-0.10116816312074661;1.6165271997451782;26;0
1;-1.0167001485824585;-0.6621443033218384;0.7621864676475525;48;0
1;-1.0985634326934814;-0.10889928042888641;1.6326453685760498;32;0
1;-1.0073096752166748;-0.6139354705810547;0.8266286253929138;45;0
1;-1.0504270792007446;-0.2586546242237091;1.157972812652588;27;0
1;-0.9623434543609619;-0.3947111964225769;2.0255229473114014;1;0
1;-1.1041260957717896;-0.6574246883392334;0.5543023347854614;19;0
1;-1.0059187412261963;-0.5165417790412903;0.9245551824569702;41;0
1;-1.26887047290802;-0.34013882279396057;0.38649097084999084;24;0
1;-1.004758596420288;-0.5481855869293213;0.8991251587867737;2;0
1;-1.0397034883499146;-0.30022791028022766;1.1282479763031006;22;0
1;-1.024849772453308;-0.2621159553527832;1.8715838193893433;40;0
1;-1.09295654296875;-0.12073633074760437;1.6781553030014038;29;0
1;-1.0053753852844238;-0.5888420343399048;0.8445215225219727;20;0
1;-1.0215542316436768;-0.6747885942459106;0.7318463325500488;44;0
1;-1.0507144927978516;-0.25760412216186523;1.157972812652588;46;0
1;-1.0822902917861938;-0.14306232333183289;1.7202763557434082;47;0
1;-1.1072511672973633;-0.09093532711267471;1.4289041757583618;51;0
1;-0.9605158567428589;-0.39870572090148926;2.0260870456695557;42;0
1;-1.008971095085144;-0.2952488362789154;1.9394434690475464;53;0
1;-1.1920098066329956;-0.5008811354637146;0.44649559259414673;49;0
1;-0.9934768080711365;-0.32786738872528076;1.9494909048080444;55;0
1;-1.0785833597183228;-0.16707885265350342;1.284256100654602;54;0
1;-1.0574461221694946;-0.6983813047409058;0.6353562474250793;23;0
1;-1.0977978706359863;-0.11052096635103226;1.6244771480560303;25;0
1;-0.9358763098716736;-0.453594446182251;2.0098793506622314;52;0
1;-1.2772433757781982;-0.32369402050971985;0.3786531984806061;56;0
1;-0.9250466823577881;-0.47845327854156494;1.9901994466781616;58;0
1;-1.030869483947754;-0.24961142241954803;1.8633877038955688;50;0
1;-1.0942906141281128;-0.11792781203985214;1.6698055267333984;57;0
1;-1.063489556312561;-0.1820881962776184;1.7737632989883423;62;0
1;-1.0394287109375;-0.30136218667030334;1.1272906064987183;63;0
1;-1.1093049049377441;-0.08585290610790253;1.5489088296890259;59;0
1;-1.0672792196273804;-0.6941033005714417;0.6247178316116333;61;0
1;-1.0814276933670044;-0.15885965526103973;1.2971677780151367;64;0
1;-1.0106159448623657;-0.4615645110607147;0.9779717922210693;60;0
2;-0.9493080300712585;-0.28959750079173996;2.447471042833328;21;-97.56098836879688
2;-0.9487408873343468;-0.2896845834298732;2.5157156043958664;25;-96.49060515006168
2;-0.9519612359666825;-0.29155580747127724;2.511204969649315;55;-97.85051706118232
2;-0.9572147101092339;-0.27685069548153834;2.366132938873768;27;-99.00712397828894
2;-0.9488493916678429;-0.28477986472908334;2.4386302926969528;22;-95.93530297446044
2;-0.9460802447676658;-0.3112657914726935;2.538150970983505;28;-95.1692615251788
2;-0.9533890459918976;-0.3068370783145293;2.4675034824228286;17;-97.90975530634498
2;-0.9550806095767022;-0.3073181878750285;2.3959768738365175;18;-97.35563639946797
2;-0.9482483543801308;-0.2771805998612523;2.459571589677334;0;-96.0047707193179
2;-0.941861900472641;-0.281032354070353;2.4804505400681496;30;-95.14063602755435
2;-0.9518030678248406;-0.32106426708848185;2.5051643944883346;35;-97.58331720045614
2;-0.9514186870718002;-0.2866982244742575;2.432097069864273;32;-95.39134015112121
2;-0.9534202801036835;-0.315680668032142;2.3529967914819716;31;-97.6202648526252
2;-0.942199990170002;-0.29100184677386487;2.5431380475759506;37;-96.7742599698881
2;-0.9495780269622802;-0.31264210831352623;2.5698363338828085;39;-98.13281559585623
2;-0.9472656956553459;-0.27241745414511587;2.545345048866272;33;-96.57063686951223
2;-0.9549661539125442;-0.260142633204553;2.429957316455841;16;-97.10581526880934
2;-0.9589004558706283;-0.28925837130178594;2.311029056425095;24;-99.51094098669071
2;-0.9572929513454437;-0.3272233748858993;2.4392516776943207;26;-97.63703051399068
2;-0.9492699191689491;-0.26629455950239184;2.4067121545791625;29;-95.24123762792168
2;-0.9477613935303688;-0.2969741983292658;2.565652116994858;38;-95.98182419946356
2;-0.9478633253932;-0.29926506176407036;2.4925362697410582;54;-96.4517586999639
2;-0.9551075114703178;-0.31739878785725895;2.4838835227012632;57;-98.01033113083875
2;-0.9522982218980789;-0.2883162142005206;2.4696223130607606;4;-96.46438765894723
2;-0.945844382174015;-0.29019967823833637;2.466154576730728;3;-95.64740646615606
2;-0.9439300478959084;-0.28004787679331306;2.558062891550064;43;-93.61030566534092
2;-0.9482546837615967;-0.29726892562418683;2.3953158145713807;48;-95.27219077505917
2;-0.9499626838111878;-0.2759868964073903;2.5625323744869233;19;-95.48717143938839
2;-0.96066329195261;-0.320606506453222;2.2939190085172654;58;-99.77264088803464
2;-0.9429721752762794;-0.2793142842483116;2.589703588833809;34;-96.1258421075848
2;-0.9480983533573151;-0.3215186618158134;2.5354266246700288;14;-95.00389414031171
2;-0.9517244355916977;-0.33583848140293876;2.4435033955430985;53;-96.28866906807076
2;-0.9438629400801659;-0.2801875319665977;2.64944561044693;59;-94.9348642503939
2;-0.9519923796582221;-0.2641135490966444;2.3638679386758805;41;-98.08490085049608
2;-0.9459362382245063;-0.2683714058594008;2.5211894193935396;8;-92.25655185154012
2;-0.9599031680774689;-0.30048680191808685;2.421688252778053;45;-101.00884130650601
2;-0.9558619006443023;-0.2854252277552939;2.374484483704567;5;-99.41531680921578
2;-0.958739721210003;-0.33177471127158625;2.3917397053050995;23;-99.3004857599107
2;-0.9493331725597381;-0.28319844875364764;2.5325953903961183;6;-97.71064128768212
2;-0.9527738818573952;-0.27491799031217795;2.3216186695861816;20;-96.23014066670896
2;-0.9307142980003357;-0.2536157254401453;2.749696762714386;64;-92.08927648510044
2;-0.9414082157039643;-0.2913837226112621;2.6580056489610673;40;-94.32558784141087
2;-0.9520960360646248;-0.3081369464942055;2.4651783784627916;36;-96.90863409924046
2;-0.9407277255773544;-0.2726715253554066;2.628851007146835;9;-94.75405171949846
2;-0.9534726962637902;-0.27121247212978966;2.4684110147261618;10;-98.34210356700875
2;-0.9568824797511101;-0.2998213470695799;2.438258170900345;15;-98.51098529351113
2;-0.9510448397994041;-0.2535179730790457;2.4796741938352587;11;-97.24698299216337
2;-0.9532605045747757;-0.25294013432041873;2.432361364593506;13;-97.38866872085383
2;-0.9493377704429626;-0.29978441866159095;2.567855880150795;50;-94.45092954950265
2;-0.9527091204690933;-0.2912639734131892;2.397013571062088;60;-98.94698206707743
2;-0.9546777551388741;-0.2932827888589993;2.46884480471611;2;-98.25028359611332
2;-0.9580465729641915;-0.2704773456457449;2.3658881125211715;56;-99.111748771251
2;-0.9522222327828407;-0.30416338960671435;2.503237198929787;51;-97.58296221945206
2;-0.9451539025735856;-0.32159820365312747;2.592836779398918;42;-96.39332825996476
2;-0.9414902963542938;-0.3169611252919602;2.737239398226738;63;-95.80846340791926
2;-0.9541288722586632;-0.2745028362296651;2.4303409259557722;44;-95.83713100811997
2;-0.9582383899140358;-0.28711759125888203;2.4004705456089974;46;-97.43681795481166
2;-0.953324791791439;-0.29754979038109347;2.348007952914238;7;-95.77878242662786
2;-0.9403002801251411;-0.29642494401952457;2.713784048547745;47;-96.48479250168313
2;-0.9520379072761536;-0.26050330985455095;2.4230543454933167;12;-96.51359328217087
2;-0.9452806583213806;-0.24691583955443322;2.563785214266777;49;-95.96925338893168
2;-0.9482849644684792;-0.2926253711207034;2.4774066592407227;61;-97.15994620030213
2;-0.9512298883724213;-0.301889825920031;2.5626002344107626;1;-95.51686288504246
2;-0.9488826681113243;-0.3018807950137389;2.4698610721826553;62;-95.2921858153542
2;-0.9521513070607185;-0.28882435140102525;2.43419286157608;52;-94.56655893024939
3;-0.8835766545200348;-0.08890512730123905;3.4554905289697646;0;-77.20509824009501
3;-0.8907314189052582;-0.07932519107032313;3.2165645555257796;5;-76.4807266463846
3;-0.8827493855476379;-0.09577717096601908;3.4025084677410127;21;-76.98530127145143
3;-0.8838623726558685;-0.09731194962499722;3.4061871997499464;17;-77.80057275432232
3;-0.8888700875520706;-0.09697574999297467;3.254999333884716;24;-77.9948407014825
3;-0.8882163059186935;-0.09866080105567351;3.2932047161102296;10;-79.05693611727588
3;-0.8868410892224312;-0.08704702722301788;3.2809578171777725;16;-75.66165884398436
3;-0.8862789305567741;-0.07462785061990669;3.225666601104736;11;-76.39700472881535
3;-0.885708235912323;-0.07475738405404321;3.410803501639366;19;-76.13037343125079
3;-0.8879878466796876;-0.09262245403575974;3.1910633715939523;13;-75.81279871192962
3;-0.888521099627018;-0.11915711231739268;3.3199681035852433;22;-77.43657770612846
3;-0.8850931256175041;-0.054607001366492644;3.228908394870758;12;-75.41700348431198
3;-0.8885669020748138;-0.08281207557418464;3.264172704696655;9;-76.45635590260765
3;-0.8846252341556549;-0.11095423999523897;3.421640395708084;27;-77.16476066562451
3;-0.8848030684494972;-0.0578405211976335;3.2220093691778184;8;-75.5539127782727
3;-0.8886932478809356;-0.07586769962536084;3.1904545398569106;14;-77.71694862402302
3;-0.8894362217473983;-0.09069361724923848;3.2489515036726;3;-78.3385937937069
3;-0.892330969119072;-0.11040426882455333;3.200545186364651;30;-78.44612641680543
3;-0.8864769065976142;-0.10758152982870932;3.2838731952619553;2;-76.72281117487144
3;-0.8860130567598343;-0.08300705419922924;3.2635217428731917;15;-76.692942449871
3;-0.8916268361258507;-0.14453179381310957;3.3433739869880674;28;-78.64171664912499
3;-0.89072491481781;-0.09132685792858947;3.179831742696762;20;-78.61195970002893
3;-0.8847141484689712;-0.08988249908481381;3.4234737462329865;26;-77.08017738033337
3;-0.8884372307085991;-0.12682494474131323;3.304519659333229;25;-77.73873893849014
3;-0.887643607032299;-0.0997102808586916;3.240863877439499;1;-78.22574579876121
3;-0.8848695498609542;-0.05823857333088914;3.252091518371105;23;-76.59957344586539
3;-0.8876783231425285;-0.06343240321857893;3.274912687954903;18;-77.36517315549456
3;-0.8835894338417053;-0.09934198516043369;3.432695948843956;29;-74.57277373684943
3;-0.8890234748148919;-0.08038282183811614;3.272398242726326;4;-76.45880413140561
3;-0.887340699493885;-0.1164922609119114;3.3430909532785416;7;-75.84808514402155
3;-0.8859213084602356;-0.0991466966034234;3.359444923253059;36;-78.39321665903375
3;-0.8817873986840248;-0.05148366974152923;3.3322232878875733;6;-75.14912483159848
3;-0.8876396754217147;-0.10685810766690501;3.2329484650325777;32;-78.41992176667657
3;-0.8866425067377091;-0.07266565156868063;3.201113889966011;33;-75.76194831304853
3;-0.8884649018287659;-0.07798811824375816;3.2363528665971755;48;-78.06793793243779
3;-0.8876729393482208;-0.1272950712901606;3.3222448697566986;43;-79.13081691858598
3;-0.8880736044764519;-0.04512695489872436;3.134437686829567;31;-76.73420210244943
3;-0.8905707203793526;-0.09309410546450153;3.188646155896187;37;-78.22649153402688
3;-0.884637695684433;-0.05268810811180039;3.287248646787405;39;-76.62277034939976
3;-0.8850737976288795;-0.09455648499833172;3.3517933962535857;41;-77.13090404254638
3;-0.8804468162178993;-0.05923262926967069;3.395376875476837;47;-76.76531920975049
3;-0.8864409659719468;-0.11261042573613306;3.3198873997318743;63;-76.42923169376138
3;-0.8854454443025589;-0.0930261576656507;3.426282449326515;35;-77.39103968598101
3;-0.8853172918987274;-0.055044034559001156;3.223896538014412;42;-76.50643948762242
3;-0.88404782725811;-0.08289074588075014;3.381257314391136;34;-76.33812343589521
3;-0.8855937577462196;-0.07428061826735491;3.338177209882736;44;-76.36613271202361
3;-0.8813483609175682;-0.07209710125421796;3.425468835493326;38;-77.29930913931729
3;-0.8844679244661331;-0.08601245165457362;3.4115825360631944;61;-76.21385259980707
3;-0.8874958485078812;-0.12158590077588935;3.3300110390400888;60;-76.84410595430984
3;-0.8873476679468155;-0.09177834678615475;3.193155697507858;52;-77.86789322168833
3;-0.8864045937752724;-0.09213159941184096;3.3881466903209687;59;-76.16525967336669
3;-0.8868794285178184;-0.07248988752987003;3.264256953010559;49;-77.09257758911806
3;-0.8868395202684403;-0.10488141613678836;3.251437720298767;51;-76.77722745631462
3;-0.8893410569119453;-0.09638337197621848;3.257655473642349;40;-78.0729358188231
3;-0.8829766322994232;-0.08008092584458026;3.297082860608101;62;-79.20105299619613
3;-0.8879190363073349;-0.061564362777785216;3.189717660341263;55;-77.61083399728844
3;-0.8866152400946617;-0.11114347959532145;3.406198191497326;45;-78.45409844663753
3;-0.8875922591972351;-0.07026341356144274;3.2397500356054305;46;-77.6565696187198
3;-0.8868237622117996;-0.09970382537368037;3.325185484262705;58;-76.19385874994266
3;-0.8899267587590217;-0.09083747735338162;3.1375727674007416;53;-77.15492403158194
3;-0.886542243847847;-0.08903799351086683;3.3615132485079764;50;-77.71277704821749
3;-0.8838648840498924;-0.08192532414473266;3.3785259060287474;64;-76.44646646235924
3;-0.8858382154965401;-0.14355939910111784;3.5164574865984917;56;-75.03774338906446
3;-0.8879781054043769;-0.09236819314433849;3.3275294643831255;57;-77.80503505589208
3;-0.8857628310012817;-0.09311268106539676;3.4052504078769683;54;-76.49256884094983
4;-0.8745462419962883;-0.016321995267755574;3.424595574269295;0;-68.20881932791087
4;-0.8764967941522598;-0.008620473424760458;3.404968035466671;14;-68.8373105475991
4;-0.8763596926808357;-0.013572362813605724;3.3601810706233977;18;-68.69800583971553
4;-0.8772299148678779;-0.034961693348900175;3.378127364420891;12;-68.54003008341145
4;-0.875912850511074;-0.016688473102773733;3.352776969327927;10;-68.69143041746602
4;-0.8760487459301949;-0.015352804536090262;3.4045002023267745;13;-68.7737088610158
4;-0.876440444457531;-0.019710957174062533;3.34935184466362;7;-68.79919238381399
4;-0.8767862527060509;-0.03055988428665174;3.377788164284229;27;-68.93939327202362
4;-0.8754333338403701;-0.017477690077479055;3.3910876181781293;8;-68.46010654057724
4;-0.8773626108622551;-0.027485230354857632;3.341893341052532;1;-68.46571368626343
4;-0.8775027136778831;-0.03147757468762535;3.362811433298588;9;-69.01850605649815
4;-0.8764826057815551;-0.023889071722265363;3.3803698809218408;11;-68.5708105514466
4;-0.8756450335073471;-0.027485939495829736;3.3862034719777108;21;-68.40524774933577
4;-0.8764685599708557;-0.008628978692630662;3.359838338983059;15;-68.75277080313536
4;-0.8764602302932739;-0.03101441412895553;3.408950542626381;2;-68.97298355295052
4;-0.8759283966445923;-0.010049717428201911;3.3799137575411797;23;-68.57455815551357
4;-0.8762742762351036;-0.029352644335531804;3.4241986390542984;28;-68.70212211934005
4;-0.8760227034282684;-0.019919939593356868;3.3851885621905327;5;-68.55942883682908
4;-0.8731022144198418;-0.006296883476079565;3.4375905426549913;4;-67.98139838086112
4;-0.8764895011591911;-0.01786220684754915;3.3912747163927555;3;-68.94466195427516
4;-0.8763187714815139;-0.023812184712158305;3.4249954633140565;24;-68.91925330441259
4;-0.8775076460599899;-0.024854456129482786;3.377828919520378;33;-69.12938066135082
4;-0.8776300945591926;-0.037627292536670576;3.391143807001114;30;-68.84703069023067
4;-0.8760602426958084;-0.0272953639373248;3.4534504115390776;22;-68.83314920905094
4;-0.8773619872927666;-0.027691223082614343;3.3659331333971023;25;-68.73379966493758
4;-0.8761220596909522;-0.010779785636630259;3.3914642342472074;39;-68.40409236140621
4;-0.8754319990277291;-0.025065696821468135;3.443838225107193;26;-68.04536154189802
4;-0.8761559792757034;-0.00025043021939801294;3.3439533263158796;35;-68.75594008678127
4;-0.8774488739776611;-0.032309756997756484;3.380699878926277;32;-68.54316535834032
4;-0.8774166953945159;-0.02378160874965265;3.383527026181221;42;-68.33266260202333
4;-0.8766071581029892;-0.032120171444446025;3.384364875984192;34;-69.22245917050515
4;-0.8776120810508728;-0.03090565893069781;3.3989382549381255;37;-68.62619030187365
4;-0.8788000935339928;-0.04443735154136006;3.402585971059799;17;-68.66009561294838
4;-0.8764046795225143;-0.021381204008274035;3.3568869302272795;16;-68.67194646484856
4;-0.8769227836704254;-0.018203395436469864;3.3498552521038056;38;-68.50356516644469
4;-0.8772479650187492;-0.027912784952768607;3.346486345500946;36;-68.77201860286975
4;-0.8790584035921096;-0.04222114046698909;3.391471728849411;41;-68.85653452747947
4;-0.8770388384342194;-0.046449891984227325;3.4452680730867384;46;-68.86041056939983
4;-0.8772039219379425;-0.030364706188009186;3.350332347507477;6;-69.03925761602564
4;-0.8774062148118019;-0.048203496941981214;3.3790515655183793;47;-68.65795183200399
4;-0.8770134647774697;-0.022684258813166415;3.3874981452083586;20;-69.07299475914178
4;-0.8762349719762802;0.0003610059058735715;3.3418626441204546;48;-69.04647414488078
4;-0.8764639584589005;-0.02940822474651344;3.389451069607735;19;-68.70200549575968
4;-0.8759079602909088;-0.008446375447296013;3.415071348133087;52;-68.21970385466842
4;-0.8779577407121658;-0.019609965851242778;3.3604071144652368;43;-69.0676193206722
4;-0.8775606055021286;-0.03167116306563634;3.356429049475193;49;-69.13139682444522
4;-0.8758575380492211;-0.026451162918457574;3.4288394389534;29;-68.70928389082205
4;-0.8771186285281182;-0.02725963239821636;3.3784612296390533;51;-68.4668869870375
4;-0.876200677626133;-0.0028095353997999884;3.3286732285785674;31;-68.85542722286074
4;-0.8763347923946381;-0.012158619638808668;3.352736778945923;40;-69.12739551763889
4;-0.8754671940207481;-0.016909902538056458;3.400286108279228;44;-68.35729819932362
4;-0.8758150008559227;-0.012792164021787612;3.397525295352936;45;-68.5932608858811
4;-0.8782323880171776;-0.05207853951988385;3.389126259007454;50;-69.16855978656012
4;-0.8766674805736542;-0.024895162812209673;3.3991075375032427;56;-68.8275555280292
4;-0.8784855024075509;-0.04049785514644951;3.368848693509102;63;-69.28575904055342
4;-0.8762240943026542;-0.024421348090416396;3.3756258973550795;54;-68.91781539665203
4;-0.8770237183690072;-0.04860765182401159;3.4206655255937575;60;-68.9964751912596
4;-0.877536721856594;-0.021655329902459126;3.3385749367904665;62;-68.72281892993003
4;-0.8770128338813782;-0.011845300172616462;3.3417305681037903;61;-68.96874644737717
4;-0.8767777781653404;-0.01695164850826288;3.4347184574246405;55;-68.54609628275144
4;-0.876099042737484;0.0012992500396893957;3.3348009578418734;59;-69.20563396061854
4;-0.8780780272054672;-0.032392418840178724;3.4013639682602883;58;-68.83830836824683
4;-0.8769536470890045;-0.016700621225807337;3.3586696995782854;53;-69.03432517171275
4;-0.8766753601837158;-0.025986922868968868;3.402259869618416;57;-68.31086896935597
4;-0.8760850272798538;-0.0007800609148174772;3.331350760154724;64;-68.27769877292017
5;-0.8736046889281273;0.14316549435285142;2.9894664182019235;1;-64.2020436980141
5;-0.8688857819962501;0.12900734318576548;3.15990442145586;9;-63.44883503000669
5;-0.8699193952727318;0.12090047359399497;3.1528325571250915;5;-63.74239977355293
5;-0.872163230650425;0.13111220115920166;3.083158014473915;18;-63.46761599429842
5;-0.872132111916542;0.13390594993806007;3.095952147016525;12;-63.37542627031297
5;-0.870817727754116;0.13263726353099928;3.1095092019224166;15;-63.802541065348656
5;-0.8717227915215492;0.12946579893249452;3.0638703356075285;22;-64.23483912261636
5;-0.8716433797621727;0.1397221583869365;3.070850486512184;24;-63.191309621711724
5;-0.870271367816925;0.13773375234637453;3.1357828763103486;13;-63.09974464099336
5;-0.8698689295625687;0.13931299062335115;3.149850285410881;14;-63.613166675689484
5;-0.871399515311718;0.1270554493272898;3.1095749810528757;4;-63.86213626313958
5;-0.8709089208865166;0.13671877608964475;3.080135491132736;3;-63.68852119923839
5;-0.8704889447760582;0.12791256278627036;3.1223432273387908;10;-63.98172598571466
5;-0.8714961469006538;0.13526255207791824;3.0768606375360488;7;-63.30705792467018
5;-0.8710748165845871;0.13326165187271244;3.1082774566197395;19;-63.345178419954614
5;-0.871131263256073;0.12384635635771149;3.1106017572784426;16;-63.5838268995885
5;-0.8708943442869186;0.1317528096942084;3.095912577059269;6;-63.64011707634801
5;-0.8698174237394333;0.13711624702107503;3.157382287955284;17;-63.284587876917
5;-0.8712069036579132;0.14208156398372565;3.085209888433218;2;-63.937034772215796
5;-0.8710841563677788;0.122716312670353;3.123448591213226;8;-63.948151146400456
5;-0.8700843160533905;0.1460878227293161;3.107654966375828;0;-63.34867979563475
5;-0.8700041328334809;0.12771767021701716;3.123809728188515;42;-63.69511546033468
5;-0.8707387929844856;0.1265389910536035;3.1144053853940963;26;-63.3239996223882
5;-0.8713134166908264;0.1414364825748027;3.1101062925434113;20;-63.33154316462939
5;-0.8718259450674057;0.12403020317466726;3.091442695279121;38;-63.84273218997609
5;-0.873580310819149;0.1358883440984068;2.9927331258821486;25;-64.06957664307123
5;-0.8725241143798829;0.13667487946257784;3.046712946777344;41;-64.06306535746613
5;-0.870902354683876;0.13264594191272444;3.076656954488754;31;-64.02160273797352
5;-0.8707554180240631;0.14212869870661352;3.0930298835897445;30;-63.27538064363719
5;-0.8709536363577842;0.1195536385253301;3.1315173227977753;36;-64.13842797756698
5;-0.870052968761921;0.13204573323013835;3.1706851530599596;11;-63.735476476719604
5;-0.87228303576231;0.13524266812028363;3.054987979798317;37;-64.03347241996977
5;-0.872953897395134;0.12627768431875622;3.053111938428879;62;-63.719693402441095
5;-0.8686746421289444;0.12345660915447233;3.1671803722000123;33;-63.62696535659342
5;-0.8715307904434204;0.13500616904314125;3.081905220966339;27;-64.05714633443763
5;-0.8714312096977234;0.13254633116072037;3.076989726729393;39;-63.39495066062073
5;-0.8705311231422425;0.14372426050828682;3.121484279565811;28;-63.87178064772485
5;-0.8696333570671082;0.12008388611893561;3.154194570593834;58;-63.57506967732792
5;-0.8721395241522789;0.13735899817359315;3.0380188441944123;40;-63.6210302034737
5;-0.8693742518115044;0.13392699640000486;3.154421991266012;47;-63.526466562862986
5;-0.8713378488254547;0.13487978742527637;3.1131008882427214;23;-64.09197456894015
5;-0.8693571667909622;0.13864150077720086;3.1385715497970583;48;-63.499901089870384
5;-0.8710465546941757;0.1360658836654101;3.1106037887454034;34;-63.21797902903385
5;-0.8707135715913773;0.13802497175748168;3.0950926440262796;54;-63.89567572279968
5;-0.871006605746746;0.131827138077824;3.1409404491472244;29;-63.143224508399435
5;-0.870455845155716;0.13355865153744076;3.1137497878837586;49;-63.48759018259865
5;-0.8699622546601296;0.13491245187302425;3.131225009255409;32;-63.66639345442284
5;-0.86890188839674;0.13486266811926573;3.1453714792013168;60;-62.98077098202656
5;-0.8698851303482056;0.12666344968609702;3.1116426960659025;21;-63.82682101495624
5;-0.8715556858873368;0.1427372317202718;3.0883254612076283;56;-63.74819216151793
5;-0.870202386815548;0.12952537919255813;3.181291857843399;35;-63.43220207915041
5;-0.8717207832717896;0.12708863828048925;3.110329074677229;55;-64.10687189749305
5;-0.8701210729432106;0.14776956128713267;3.080038939552307;51;-63.547403962279404
